time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
17564,421536,26.942667669999995,28,24.0,14927,421435,89.52745819091797,0.0003,-0.04416535422205925,1.4033528566360474,572.430419921875
17568,421632,26.62092778,28,24.0,14931,421531,73.34807586669922,0.0003,0.09531897306442261,1.4079018831253052,1020.6212158203125
17572,421728,31.15562754,28,24.0,14935,421627,84.25253295898438,0.0003,0.1774713099002838,1.378821849822998,669.7716064453125
17576,421824,30.344689060000004,28,24.0,14938,421723,75.38797760009766,0.0003,-0.18028199672698975,1.361663579940796,730.8375244140625
17580,421920,29.539493229999998,28,24.0,14941,421819,86.06421661376953,0.0003,0.05223315581679344,1.3754916191101074,691.2720947265625
17584,422016,29.491626690000007,28,24.0,14945,421915,100.74454498291016,0.0003,-0.224838525056839,1.3801023960113525,1107.4112548828125
17588,422112,28.960781469999993,28,24.0,14948,422011,82.59637451171875,0.0003,0.048010118305683136,1.4041184186935425,696.103759765625
17592,422208,29.207694559999997,28,24.0,14952,422107,67.33267211914062,0.0003,0.11024844646453857,1.3945462703704834,696.720703125
17596,422304,29.396850329999996,28,24.0,14955,422203,70.3653335571289,0.0003,0.03215842321515083,1.3941632509231567,927.4862060546875
17600,422400,32.465929859999996,28,24.0,14959,422299,104.28849792480469,0.0003,-0.01318142469972372,1.4056819677352905,1171.486572265625
17604,422496,31.356791689999994,28,24.0,14962,422395,77.11700439453125,0.0003,0.14702698588371277,1.3928468227386475,637.4935302734375
17608,422592,32.22862909,28,24.0,14966,422491,81.3682632446289,0.0003,-0.03204527869820595,1.3772516250610352,1377.933837890625
17612,422688,31.558891589999998,28,24.0,14969,422587,77.7265625,0.0003,0.01058663334697485,1.3870673179626465,926.5546264648438
17616,422784,26.73841459,28,24.0,14972,422683,77.65255737304688,0.0003,0.09387238323688507,1.3876984119415283,773.7001342773438
17620,422880,29.462648220000002,28,24.0,14976,422779,83.52879333496094,0.0003,-0.07884734123945236,1.3934104442596436,1146.2886962890625
17624,422976,27.766688440000003,28,24.0,14979,422875,84.1309814453125,0.0003,-0.2036762684583664,1.3927284479141235,846.552001953125
17628,423072,24.689127870000004,28,24.0,14983,422971,83.98526000976562,0.0003,0.06583072245121002,1.3905454874038696,749.1720581054688
17632,423168,26.025116770000004,28,24.0,14986,423067,82.58869171142578,0.0003,0.05892985686659813,1.3860262632369995,777.7183837890625
17636,423264,29.10130161,28,24.0,14989,423163,82.89836120605469,0.0003,-0.09692496806383133,1.397724986076355,887.3395385742188
17640,423360,30.22896693,28,24.0,14993,423259,81.92454528808594,0.0003,0.07261791080236435,1.4000144004821777,856.214111328125
17644,423456,31.319222990000007,28,24.0,14996,423355,81.05549621582031,0.0003,-0.004567407071590424,1.3993431329727173,1048.436767578125
17648,423552,36.14574144000001,28,24.0,15000,423451,78.71773529052734,0.0003,-0.11733502149581909,1.4235718250274658,1274.48193359375
17652,423648,37.41290199,28,24.0,15003,423547,86.08634185791016,0.0003,0.04252710938453674,1.452805519104004,1077.5618896484375
17656,423744,35.195585130000005,28,24.0,15007,423643,78.95426940917969,0.0003,-0.08074592053890228,1.460362195968628,547.387939453125
17660,423840,33.886202669999996,28,24.0,15010,423739,87.15949249267578,0.0003,0.018205182626843452,1.4447381496429443,1013.4541015625
17664,423936,32.78411087999999,28,24.0,15013,423835,86.00711822509766,0.0003,0.02509167045354843,1.4432259798049927,778.8552856445312
17668,424032,34.104626149999994,28,24.0,15017,423931,67.06009674072266,0.0003,0.007364016491919756,1.4260731935501099,884.26513671875
17672,424128,35.31056054,28,24.0,15020,424027,83.95035552978516,0.0003,0.045771609991788864,1.4168336391448975,674.6639404296875
17676,424224,36.41863192000001,28,24.0,15024,424123,78.81269073486328,0.0003,0.08306905627250671,1.4327720403671265,706.5908203125
17680,424320,39.67502435,28,24.0,15027,424219,78.97527313232422,0.0003,-0.07755224406719208,1.462986946105957,887.1127319335938
17684,424416,40.33271707,28,24.0,15030,424315,61.28931427001953,0.0003,-0.15835164487361908,1.498116135597229,1023.2723999023438
17688,424512,40.28026863,28,24.0,15034,424411,82.18148040771484,0.0003,0.1172420084476471,1.5002083778381348,828.9149169921875
17692,424608,40.62555723,28,24.0,15037,424507,77.28285217285156,0.0003,-0.052127376198768616,1.503833532333374,1193.36669921875
17696,424704,42.53273905,28,24.0,15041,424603,87.22178649902344,0.0003,0.07750678062438965,1.5019465684890747,864.5120849609375
17700,424800,42.23148200000001,28,24.0,15044,424699,73.23681640625,0.0003,0.01774836890399456,1.5163267850875854,1127.9073486328125
17704,424896,43.845956640000004,28,24.0,15047,424795,68.33770751953125,0.0003,0.09075845777988434,1.4919801950454712,1206.3125
17708,424992,42.11521897000001,28,24.0,15051,424891,67.44931030273438,0.0003,-0.12124041467905045,1.5110598802566528,1175.5416259765625
17712,425088,41.41345343,28,24.0,15054,424987,79.01815032958984,0.0003,0.14173845946788788,1.5073943138122559,497.5198059082031
17716,425184,46.363846280000004,28,24.0,15058,425083,89.20317077636719,0.0003,0.003283187747001648,1.4902936220169067,774.974365234375
17720,425280,44.059525789999995,28,24.0,15061,425179,65.3239517211914,0.0003,0.17639847099781036,1.4717282056808472,882.1790771484375
17724,425376,44.010307350000005,28,24.0,15065,425275,71.46304321289062,0.0003,0.08419565111398697,1.4581737518310547,614.3646240234375
17728,425472,47.349127399999986,28,24.0,15068,425371,78.53441619873047,0.0003,-0.164256751537323,1.4281940460205078,1053.9732666015625
17732,425568,46.62062261,28,24.0,15071,425467,90.36457061767578,0.0003,-0.14915138483047485,1.4287580251693726,741.607177734375
17736,425664,45.50984059,28,24.0,15075,425563,77.00479125976562,0.0003,-0.2823071777820587,1.4291791915893555,946.037841796875
17740,425760,44.29824918,28,24.0,15078,425659,86.99879455566406,0.0003,0.02427033521234989,1.4587376117706299,656.1768798828125
17744,425856,41.00741912999999,28,24.0,15082,425755,84.26222229003906,0.0003,-0.10106582939624786,1.4560022354125977,1123.3680419921875
17748,425952,40.003609409999996,28,24.0,15085,425851,107.51226806640625,0.0003,-0.2037586271762848,1.4440008401870728,1075.0340576171875
17752,426048,40.7253448,28,24.0,15088,425947,84.37564849853516,0.0003,-0.021185243502259254,1.4229321479797363,702.7117309570312
17756,426144,39.528155070000004,28,24.0,15092,426043,77.71255493164062,0.0003,0.07565617561340332,1.4469934701919556,843.989501953125
17760,426240,41.69563760999999,28,24.0,15095,426139,77.52462768554688,0.0003,0.10484273731708527,1.4234837293624878,701.280517578125
17764,426336,42.699111939999995,28,24.0,15099,426235,90.384521484375,0.0003,-0.013932273723185062,1.4145307540893555,848.0275268554688
17768,426432,42.82953899,28,24.0,15102,426331,79.66983795166016,0.0003,0.05027569830417633,1.4023692607879639,714.001708984375
17772,426528,39.90630103000001,28,24.0,15106,426427,73.56292724609375,0.0003,0.08444590866565704,1.4137815237045288,1348.336181640625
17776,426624,38.31340222,28,24.0,15109,426523,86.20526885986328,0.0003,0.1487133502960205,1.3981029987335205,593.8873901367188
17780,426720,38.54914492,28,24.0,15112,426619,76.21539306640625,0.0003,0.01645605079829693,1.3641873598098755,668.2380981445312
17784,426816,38.15643666,28,24.0,15116,426715,70.6875,0.0003,-0.05467492714524269,1.35422945022583,839.73779296875
17788,426912,37.88743200999999,28,24.0,15119,426811,70.99906158447266,0.0003,0.011125592514872551,1.3428573608398438,1061.681396484375
17792,427008,39.20954333,28,24.0,15123,426907,80.04183959960938,0.0003,-0.03942621499300003,1.327632188796997,893.3914794921875
17796,427104,40.381858570000006,28,24.0,15126,427003,77.51175689697266,0.0003,-0.06857387721538544,1.319738507270813,1155.6583251953125
17800,427200,40.568402109999994,28,24.0,15130,427099,92.05891418457031,0.0003,-0.04622999578714371,1.3471699953079224,1255.393310546875
17804,427296,38.68713927,28,24.0,15133,427195,78.61727905273438,0.0003,-0.005364388693124056,1.3325735330581665,881.1168823242188
17808,427392,40.80734532,28,24.0,15136,427291,81.61990356445312,0.0003,-0.016006702557206154,1.324947714805603,798.9034423828125
17812,427488,37.90353862,28,24.0,15140,427387,80.17334747314453,0.0003,0.010229930281639099,1.3183000087738037,758.76904296875
17816,427584,37.475876629999995,28,24.0,15143,427483,81.93428802490234,0.0003,-0.2366582155227661,1.322912573814392,1017.0537109375
17820,427680,40.47101792,28,24.0,15147,427579,77.88288116455078,0.0003,0.059066805988550186,1.3311361074447632,718.0044555664062
17824,427776,39.49310124,28,24.0,15150,427675,109.4337387084961,0.0003,0.09888458251953125,1.3278765678405762,917.6040649414062
17828,427872,37.897510370000006,28,24.0,15153,427771,84.37057495117188,0.0003,-0.04257901757955551,1.3103916645050049,1099.9239501953125
17832,427968,37.496880450000006,28,24.0,15157,427867,94.19941711425781,0.0003,-0.02199179120361805,1.315194010734558,919.0003662109375
17836,428064,35.48475286,28,24.0,15160,427963,74.65069580078125,0.0003,-0.07960386574268341,1.320953369140625,497.65283203125
17840,428160,35.41474762,28,24.0,15164,428059,86.2614517211914,0.0003,-0.14783316850662231,1.3505032062530518,1106.25537109375
17844,428256,39.14234012000001,28,24.0,15167,428155,86.82499694824219,0.0003,-0.13227993249893188,1.3729305267333984,751.6174926757812
17848,428352,39.332227380000006,28,24.0,15171,428251,69.93531799316406,0.0003,0.09692331403493881,1.400389313697815,810.935791015625
17852,428448,35.63854057,28,24.0,15174,428347,81.02050018310547,0.0003,0.03379381448030472,1.3888214826583862,1028.8961181640625
17856,428544,36.147640419999995,28,24.0,15178,428443,70.26609802246094,0.0003,0.09031684696674347,1.373747706413269,644.1215209960938
17860,428640,35.8246963,28,24.0,15181,428539,73.378662109375,0.0003,0.014125233516097069,1.3719910383224487,963.6069946289062
17864,428736,34.860965369999995,28,24.0,15184,428635,71.61864471435547,0.0003,-0.09862374514341354,1.3671010732650757,1266.3985595703125
17868,428832,33.71443933,28,24.0,15188,428731,81.843017578125,0.0003,0.0016618920490145683,1.356402039527893,838.6527099609375
17872,428928,32.65769575,28,24.0,15191,428827,92.91040802001953,0.0003,-0.0991578921675682,1.3393893241882324,865.5428466796875
17876,429024,32.337758750000006,28,24.0,15195,428923,77.59896087646484,0.0003,0.037636443972587585,1.3509348630905151,1012.1236572265625
17880,429120,30.64458638,28,24.0,15198,429019,80.80757141113281,0.0003,0.03701545298099518,1.332964539527893,574.2513427734375
17884,429216,30.243098579999995,28,24.0,15201,429115,82.8544692993164,0.0003,-0.022425079718232155,1.3259005546569824,755.733642578125
17888,429312,26.021759539999998,28,24.0,15205,429211,81.91665649414062,0.0003,-0.13280285894870758,1.3270630836486816,1240.86181640625
17892,429408,26.130538339999998,28,24.0,15208,429307,88.10323333740234,0.0003,0.04494224488735199,1.3293204307556152,823.7577514648438
17896,429504,22.44672746,28,24.0,15212,429403,95.07185363769531,0.0003,-0.14267706871032715,1.3194631338119507,900.7239990234375
17900,429600,22.123435930000007,28,24.0,15215,429499,77.14310455322266,0.0003,-0.06233580410480499,1.3339076042175293,686.9605712890625
17904,429696,22.015698290000003,28,24.0,15218,429595,77.34632110595703,0.0003,-0.009059295058250427,1.3203378915786743,554.1568603515625
17908,429792,21.798316370000002,28,24.0,15222,429691,86.389404296875,0.0003,-0.08340112864971161,1.3374298810958862,746.49853515625
17912,429888,23.75704992,28,24.0,15225,429787,67.58668518066406,0.0003,0.08493790030479431,1.3368549346923828,661.58154296875
17916,429984,21.679843090000006,28,24.0,15229,429883,85.24269104003906,0.0003,0.0315554216504097,1.3297491073608398,1099.171875
17920,430080,20.5094895,28,24.0,15232,429979,69.59832763671875,0.0003,0.05264054238796234,1.3267821073532104,720.9118041992188
17924,430176,20.859215620000004,28,24.0,15236,430075,79.62025451660156,0.0003,0.13353218138217926,1.301666259765625,810.2574462890625
17928,430272,19.62594833,28,24.0,15239,430171,82.87177276611328,0.0003,0.03213947266340256,1.2860599756240845,862.328369140625
17932,430368,21.071615890000004,28,24.0,15243,430267,76.78800201416016,0.0003,-0.004798002541065216,1.2856310606002808,812.66162109375
17936,430464,22.62296645,28,24.0,15246,430363,76.52580261230469,0.0003,-0.07605264335870743,1.301753282546997,996.2427978515625
17940,430560,21.339848650000004,28,24.0,15249,430459,85.09712982177734,0.0003,-0.13766442239284515,1.2934925556182861,1074.1456298828125
17944,430656,19.399681479999998,28,24.0,15253,430555,58.96923828125,0.0003,0.06432164460420609,1.3005180358886719,592.0777587890625
17948,430752,17.098589099999998,28,24.0,15256,430651,72.0895004272461,0.0003,0.06270202994346619,1.2910584211349487,867.4169921875
17952,430848,14.58872098,28,24.0,15260,430747,77.14532470703125,0.0003,-0.083089679479599,1.2907321453094482,901.0427856445312
17956,430944,14.41847661,28,24.0,15263,430843,87.19766235351562,0.0003,-0.16874253749847412,1.3148887157440186,732.142578125
17960,431040,13.949908169999999,28,24.0,15266,430939,78.98255157470703,0.0003,-0.038609057664871216,1.3287420272827148,959.427490234375
17964,431136,13.256591819999999,28,24.0,15270,431035,77.71269989013672,0.0003,-0.023694569244980812,1.3095872402191162,751.1268310546875
17968,431232,13.39700955,28,24.0,15273,431131,93.1068344116211,0.0003,0.05420497804880142,1.2953649759292603,693.02587890625
17972,431328,15.78195055,28,24.0,15276,431227,78.9743881225586,0.0003,0.0006323875859379768,1.2839164733886719,713.9136962890625
17976,431424,16.195642799999998,28,24.0,15280,431323,81.88192749023438,0.0003,-0.0017336094751954079,1.2769479751586914,591.432861328125
17980,431520,14.25053226,28,24.0,15283,431419,84.93508911132812,0.0003,0.07782405614852905,1.284017562866211,815.0941162109375
17984,431616,12.37808726,28,24.0,15287,431515,89.25096893310547,0.0003,-0.0056425160728394985,1.2746526002883911,1163.374267578125
17988,431712,16.05613102,28,24.0,15290,431611,77.05691528320312,0.0003,0.01842285692691803,1.265006422996521,880.5277099609375
17992,431808,16.21834448,28,24.0,15293,431707,76.94957733154297,0.0003,0.04222358390688896,1.2591543197631836,713.0650634765625
17996,431904,16.86492275,28,24.0,15297,431803,67.36180114746094,0.0003,-0.01631930097937584,1.2368017435073853,857.9200439453125
18000,432000,14.622435860000001,28,24.0,15300,431899,76.89091491699219,0.0003,0.06159821152687073,1.2289760112762451,869.8157958984375
18004,432096,14.21163868,28,24.0,15304,431995,67.21073913574219,0.0003,0.031166376546025276,1.227437973022461,948.0192260742188
18008,432192,12.070959259999997,28,24.0,15307,432091,90.35005187988281,0.0003,0.013724541291594505,1.2160162925720215,1190.4786376953125
18012,432288,12.2018135,28,24.0,15311,432187,77.47008514404297,0.0003,0.02978140488266945,1.1970876455307007,992.16943359375
18016,432384,10.128013699999999,28,24.0,15314,432283,74.52439880371094,0.0003,0.041170381009578705,1.1880500316619873,1055.8314208984375
18020,432480,10.45403198,28,24.0,15317,432379,72.05297088623047,0.0003,-0.04615544527769089,1.1887624263763428,933.1767578125
18024,432576,10.42402148,28,24.0,15321,432475,84.79830169677734,0.0003,0.09095681458711624,1.1810688972473145,525.522705078125
18028,432672,10.24409767,28,24.0,15324,432571,77.98233032226562,0.0003,-0.03385929763317108,1.2020930051803589,744.4967041015625
18032,432768,8.883147200000002,28,24.0,15328,432667,63.66100311279297,0.0003,-0.023693203926086426,1.2095943689346313,662.2772216796875
18036,432864,8.0999371,28,24.0,15331,432763,97.7606430053711,0.0003,0.016759514808654785,1.2065293788909912,1222.6826171875
18040,432960,10.242598840000001,28,24.0,15334,432859,72.26124572753906,0.0003,0.011780860833823681,1.208219051361084,692.7924194335938
18044,433056,10.588108629999999,28,24.0,15338,432955,78.2108154296875,0.0003,-0.05715290829539299,1.2297706604003906,736.283447265625
18048,433152,12.25290887,28,24.0,15341,433051,68.64234161376953,0.0003,-0.03179653361439705,1.2380112409591675,875.8230590820312
18052,433248,16.536401140000002,28,24.0,15344,433147,73.8918228149414,0.0003,0.03840235248208046,1.2521765232086182,814.2891845703125
18056,433344,16.046159379999995,28,24.0,15348,433243,82.7870101928711,0.0003,0.04353645443916321,1.275170087814331,558.134765625
18060,433440,15.127728990000001,28,24.0,15351,433339,69.82051086425781,0.0003,0.06976748257875443,1.2602096796035767,992.3828125
18064,433536,16.10997157,28,24.0,15355,433435,79.42453002929688,0.0003,-0.15581120550632477,1.258714199066162,1042.7686767578125
18068,433632,16.47619819,28,24.0,15358,433531,73.1389389038086,0.0003,-0.06227004900574684,1.288434386253357,1018.738525390625
18072,433728,16.83261548,28,24.0,15362,433627,71.60267639160156,0.0003,0.0540163479745388,1.2890617847442627,785.755615234375
18076,433824,15.25362252,28,24.0,15365,433723,78.52364349365234,0.0003,-0.033806126564741135,1.2883925437927246,816.5722045898438
18080,433920,16.13024016,28,24.0,15369,433819,65.99113464355469,0.0003,0.10281705856323242,1.2815032005310059,1519.6669921875
18084,434016,16.05647176,28,24.0,15372,433915,70.6176528930664,0.0003,0.017664767801761627,1.2854080200195312,1552.116943359375
18088,434112,17.76394913,28,24.0,15375,434011,68.11280059814453,0.0003,0.05535039305686951,1.2767521142959595,980.53759765625
18092,434208,16.85964233,28,24.0,15379,434107,88.84579467773438,0.0003,-0.010861133225262165,1.263995885848999,1247.7177734375
18096,434304,18.27324377,28,24.0,15382,434203,73.36141967773438,0.0003,-0.028313100337982178,1.2597826719284058,643.3565673828125
18100,434400,19.86490715,28,24.0,15385,434299,82.5976791381836,0.0003,-0.11777009069919586,1.2625788450241089,1132.659912109375
18104,434496,20.794257810000005,28,24.0,15389,434395,78.17720031738281,0.0003,-0.05121048167347908,1.2684109210968018,920.446044921875
18108,434592,22.790047489999996,28,24.0,15392,434491,65.96369934082031,0.0003,-0.049364123493433,1.2845250368118286,839.694580078125
18112,434688,23.739775009999995,28,24.0,15396,434587,77.51696014404297,0.0003,-0.0663093775510788,1.2899173498153687,913.7979736328125
18116,434784,26.644589489999994,28,24.0,15399,434683,81.46192169189453,0.0003,0.10688871890306473,1.3008939027786255,873.0029296875
18120,434880,24.965911249999998,28,24.0,15402,434779,90.03990936279297,0.0003,0.009367834776639938,1.2975146770477295,700.16748046875
18124,434976,26.45897233,28,24.0,15406,434875,71.72532653808594,0.0003,0.1364576667547226,1.2974836826324463,812.05029296875
18128,435072,27.2803219,28,24.0,15409,434971,84.19416046142578,0.0003,0.05424870550632477,1.2840886116027832,878.705322265625
18132,435168,26.87644231,28,24.0,15413,435067,68.86632537841797,0.0003,0.005275738425552845,1.2873860597610474,801.9120483398438
18136,435264,25.764497350000003,28,24.0,15416,435163,64.47400665283203,0.0003,-0.0006515448912978172,1.2793464660644531,804.1007080078125
18140,435360,27.052552990000002,28,24.0,15420,435259,68.47006225585938,0.0003,-0.04122258350253105,1.2925128936767578,682.757568359375
18144,435456,26.17239363,28,24.0,15423,435355,81.16426849365234,0.0003,0.037388622760772705,1.2880874872207642,808.8507080078125
18148,435552,25.87057956,28,24.0,15427,435451,82.40156555175781,0.0003,-0.014793233945965767,1.2745239734649658,832.4295654296875
18152,435648,26.144048110000004,28,24.0,15430,435547,81.47001647949219,0.0003,0.042447566986083984,1.2857184410095215,598.5980834960938
18156,435744,28.306619490000003,28,24.0,15433,435643,75.49593353271484,0.0003,0.09697847813367844,1.2824128866195679,728.7176513671875
18160,435840,30.28242055,28,24.0,15437,435739,75.97571563720703,0.0003,-0.025384817272424698,1.2785770893096924,722.40673828125
18164,435936,29.47203196,28,24.0,15440,435835,87.21028900146484,0.0003,-0.038793954998254776,1.2928229570388794,700.904541015625
18168,436032,29.894596130000004,28,24.0,15444,435931,76.84771728515625,0.0003,-0.00955900177359581,1.2963522672653198,818.4481201171875
18172,436128,29.265706190000007,28,24.0,15447,436027,82.2928237915039,0.0003,0.0005655989516526461,1.292989730834961,902.3311767578125
18176,436224,29.503526079999997,28,24.0,15450,436123,59.210296630859375,0.0003,-0.00017853034660220146,1.2865023612976074,714.2354736328125
18180,436320,30.469603189999997,28,24.0,15454,436219,79.9248275756836,0.0003,0.07050824165344238,1.2833495140075684,802.571044921875
18184,436416,33.69204173,28,24.0,15457,436315,58.91144561767578,0.0003,-0.06148625165224075,1.2851611375808716,700.109375
18188,436512,30.903898599999998,28,24.0,15460,436411,79.80918884277344,0.0003,-0.02503853850066662,1.2923731803894043,1268.8046875
18192,436608,31.948590150000005,28,24.0,15464,436507,81.59526062011719,0.0003,-0.12187494337558746,1.310455322265625,1009.068115234375
18196,436704,28.923753669999993,28,24.0,15467,436603,93.84214782714844,0.0003,-0.037388481199741364,1.310807704925537,826.0916137695312
18200,436800,29.44261195,28,24.0,15471,436699,81.93730163574219,0.0003,-0.1384921669960022,1.3204923868179321,637.5477294921875
18204,436896,28.506686789999993,28,24.0,15474,436795,69.20122528076172,0.0003,0.05191288888454437,1.3447145223617554,850.1676025390625
18208,436992,26.29600207,28,24.0,15478,436891,72.7845230102539,0.0003,-0.0977037101984024,1.3385486602783203,1307.312255859375
18212,437088,25.130758469999996,28,24.0,15481,436987,76.78590393066406,0.0003,0.009869839996099472,1.345712423324585,998.9783935546875
18216,437184,26.321204150000003,28,24.0,15484,437083,74.84419250488281,0.0003,-0.05247931182384491,1.3288570642471313,849.1721801757812
18220,437280,27.815037959999994,28,24.0,15488,437179,76.87316131591797,0.0003,-0.06726990640163422,1.327669382095337,1112.2213134765625
18224,437376,29.59307451,28,24.0,15491,437275,71.5172119140625,0.0003,-0.1237758994102478,1.3247677087783813,971.3521118164062
18228,437472,28.859700890000003,28,24.0,15495,437371,66.79371643066406,0.0003,0.012574740685522556,1.3306920528411865,952.2227783203125
18232,437568,27.42516325,28,24.0,15498,437467,72.06768035888672,0.0003,0.04258783534169197,1.3188676834106445,1242.708984375
18236,437664,28.368975399999997,28,24.0,15501,437563,73.43317413330078,0.0003,-0.07529538124799728,1.3060301542282104,906.8631591796875
18240,437760,26.79398156,28,24.0,15505,437659,86.17790222167969,0.0003,0.028356406837701797,1.3157271146774292,870.6520385742188
18244,437856,28.299111389999997,28,24.0,15508,437755,87.81585693359375,0.0003,-0.04722197353839874,1.316252589225769,785.0185546875
18248,437952,27.55458188,28,24.0,15511,437851,79.72291564941406,0.0003,-0.09949425607919693,1.324731707572937,731.7916259765625
18252,438048,26.990500929999993,28,24.0,15515,437947,68.74021911621094,0.0003,0.04021240398287773,1.350193977355957,829.5082397460938
18256,438144,27.73071047,28,24.0,15518,438043,68.5108871459961,0.0003,-0.035607438534498215,1.3783464431762695,648.0345458984375
18260,438240,25.333070269999997,28,24.0,15522,438139,72.46673583984375,0.0003,0.12214894592761993,1.3850419521331787,841.181396484375
18264,438336,26.24441444,28,24.0,15525,438235,62.94993209838867,0.0003,0.08085566014051437,1.3605982065200806,683.923828125
18268,438432,25.107525730000003,28,24.0,15528,438331,66.87512969970703,0.0003,-0.004018520005047321,1.3464100360870361,829.5880126953125
18272,438528,26.86986062,28,24.0,15532,438427,74.35427856445312,0.0003,-0.1278832107782364,1.365120530128479,845.2496948242188
18276,438624,28.388528700000002,28,24.0,15535,438523,74.57099914550781,0.0003,0.027090881019830704,1.3813133239746094,895.2705078125
18280,438720,30.19656774,28,24.0,15539,438619,64.9034423828125,0.0003,0.06004442647099495,1.3770395517349243,692.0318603515625
18284,438816,27.047127819999996,28,24.0,15542,438715,63.4898681640625,0.0003,0.026204237714409828,1.380088448524475,847.273681640625
18288,438912,27.49249143,28,24.0,15546,438811,58.97894287109375,0.0003,0.01770513318479061,1.3598568439483643,920.4759521484375
18292,439008,25.454399950000006,28,24.0,15549,438907,69.14913177490234,0.0003,0.060497112572193146,1.3633943796157837,818.07861328125
18296,439104,27.000712699999998,28,24.0,15552,439003,61.460105895996094,0.0003,0.048516444861888885,1.3704087734222412,838.656982421875
18300,439200,27.36226052,28,24.0,15556,439099,68.76374053955078,0.0003,0.0685916319489479,1.3421534299850464,1038.6376953125
18304,439296,30.29573984,28,24.0,15559,439195,66.79621887207031,0.0003,-0.038560859858989716,1.3655959367752075,1500.2333984375
18308,439392,32.40319427,28,24.0,15563,439291,59.505165100097656,0.0003,0.06726899743080139,1.3755276203155518,862.6556396484375
18312,439488,33.71447099,28,24.0,15566,439387,78.23146057128906,0.0003,0.03152720630168915,1.3524616956710815,717.2754516601562
18316,439584,35.227843449999995,28,24.0,15569,439483,65.36614227294922,0.0003,0.016914639621973038,1.3441373109817505,564.7820434570312
18320,439680,34.067120530000004,28,24.0,15573,439579,65.45161437988281,0.0003,-0.04318099468946457,1.344075083732605,840.8638916015625
18324,439776,31.62511055,28,24.0,15576,439675,82.100830078125,0.0003,-0.024917524307966232,1.3247631788253784,717.1124877929688
18328,439872,31.28607128,28,24.0,15580,439771,55.321807861328125,0.0003,-0.08941099792718887,1.331993579864502,564.4572143554688
18332,439968,34.70264206,28,24.0,15583,439867,80.7645492553711,0.0003,0.15109163522720337,1.3392858505249023,957.09423828125
18336,440064,37.48111996000001,28,24.0,15586,439963,62.70684814453125,0.0003,0.13979481160640717,1.3628464937210083,750.7972412109375
18340,440160,37.120973570000004,28,24.0,15590,440059,72.36837768554688,0.0003,0.10613127797842026,1.3638795614242554,845.5502319335938
18344,440256,36.16991924999999,28,24.0,15593,440155,78.52985382080078,0.0003,0.03227139264345169,1.3380300998687744,609.373046875
18348,440352,37.301317219999994,28,24.0,15597,440251,65.97008514404297,0.0003,0.17230543494224548,1.3336735963821411,905.6492309570312
18352,440448,36.72331332,28,24.0,15600,440347,73.62480926513672,0.0003,0.09786012768745422,1.3355897665023804,850.4985961914062
18356,440544,37.376855830000004,28,24.0,15603,440443,57.255882263183594,0.0003,0.07629156112670898,1.3518811464309692,693.2594604492188
18360,440640,39.089663419999994,28,24.0,15607,440539,79.38883209228516,0.0003,0.07587679475545883,1.3503614664077759,785.906494140625
18364,440736,40.306292000000006,28,24.0,15610,440635,83.86038208007812,0.0003,-0.02798476442694664,1.347040057182312,837.1453247070312
18368,440832,41.1041688,28,24.0,15614,440731,64.858642578125,0.0003,0.12405800819396973,1.3428411483764648,810.3931884765625
18372,440928,38.16768259,28,24.0,15617,440827,79.07234954833984,0.0003,0.08320420235395432,1.3311126232147217,953.3712158203125
18376,441024,40.283312419999994,28,24.0,15620,440923,45.436737060546875,0.0003,0.008567173033952713,1.327620267868042,1228.3402099609375
18380,441120,39.587729919999994,28,24.0,15624,441019,86.77066802978516,0.0003,-0.04495278745889664,1.3260807991027832,819.5305786132812
18384,441216,38.843190920000005,28,24.0,15627,441115,64.00221252441406,0.0003,-0.032536108046770096,1.3239656686782837,640.8086547851562
18388,441312,39.15555545,28,24.0,15631,441211,71.39311218261719,0.0003,-0.014556720852851868,1.3176631927490234,1019.9210815429688
18392,441408,40.12422078,28,24.0,15634,441307,68.98372650146484,0.0003,-0.01652640849351883,1.3189799785614014,967.2288818359375
18396,441504,40.883428210000005,28,24.0,15637,441403,62.79320526123047,0.0003,-0.06630218774080276,1.3264679908752441,1004.1450805664062
18400,441600,41.99705197,28,24.0,15641,441499,80.26423645019531,0.0003,-0.010616138577461243,1.328576683998108,734.0582275390625
18404,441696,41.95797323000001,28,24.0,15644,441595,67.66753387451172,0.0003,0.03409630060195923,1.3239192962646484,804.8585205078125
18408,441792,42.93352081,28,24.0,15648,441691,47.45137023925781,0.0003,0.12388312071561813,1.305571436882019,1142.061767578125
18412,441888,44.04534555,28,24.0,15651,441787,70.66364288330078,0.0003,-0.07407679408788681,1.3245171308517456,1535.7335205078125
18416,441984,39.30340872,28,24.0,15655,441883,72.22872924804688,0.0003,-0.06630304455757141,1.3203259706497192,960.2921752929688
18420,442080,38.62516916,28,24.0,15658,441979,77.69911193847656,0.0003,0.0415627658367157,1.3170984983444214,611.77978515625
18424,442176,39.79928886,28,24.0,15661,442075,85.93478393554688,0.0003,-0.007635658606886864,1.3140783309936523,712.56640625
18428,442272,41.99742201,28,24.0,15665,442171,68.77924346923828,0.0003,0.03646082431077957,1.3143278360366821,668.8547973632812
