time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
10704,256896,74.99058654,25,24.0,10182,256795,-25.76590919494629,0.0003,-0.07716532051563263,0.25288546085357666,34.782989501953125
10708,256992,75.92022743,25,24.0,10185,256891,-23.93503761291504,0.0003,0.056571535766124725,0.25106942653656006,18.81771469116211
10712,257088,75.62340544999999,25,24.0,10189,256987,-21.239276885986328,0.0003,0.004061998799443245,0.2512681484222412,21.181997299194336
10716,257184,75.00027582000001,25,24.0,10192,257083,-21.59369659423828,0.0003,-0.042406223714351654,0.24845409393310547,26.660091400146484
10720,257280,73.90477585,25,24.0,10196,257179,-22.64554214477539,0.0003,0.009443126618862152,0.24972233176231384,16.035375595092773
10724,257376,72.80525927,25,24.0,10199,257275,-23.971900939941406,0.0003,0.0058424994349479675,0.24822817742824554,16.886377334594727
10728,257472,72.47186138,25,24.0,10203,257371,-25.844589233398438,0.0003,0.10580907762050629,0.2493632435798645,16.847490310668945
10732,257568,71.56101662,25,24.0,10206,257467,-20.897113800048828,0.0003,-0.038645483553409576,0.2519885003566742,43.77558517456055
10736,257664,71.43679848000001,25,24.0,10210,257563,-22.35146141052246,0.0003,-0.09999440610408783,0.24877171218395233,13.329364776611328
10740,257760,71.01015233999999,25,24.0,10214,257659,-24.17547035217285,0.0003,-0.015302551910281181,0.24637912213802338,15.841493606567383
10744,257856,68.15001318,25,24.0,10217,257755,-23.3067569732666,0.0003,0.056876249611377716,0.24651050567626953,17.55001449584961
10748,257952,68.04097409,25,24.0,10221,257851,-23.222728729248047,0.0003,-0.0015108082443475723,0.24709445238113403,16.501625061035156
10752,258048,68.77914230000002,25,24.0,10224,257947,-22.491653442382812,0.0003,0.03470968082547188,0.24754217267036438,53.38330078125
10756,258144,68.81996769,25,24.0,10228,258043,-25.017009735107422,0.0003,-0.026011353358626366,0.24673978984355927,24.13396453857422
10760,258240,68.86400284999999,25,24.0,10231,258139,-21.41361427307129,0.0003,0.03255999833345413,0.24801243841648102,22.6074161529541
10764,258336,69.43962772,25,24.0,10235,258235,-21.887821197509766,0.0003,0.04363701120018959,0.24843306839466095,33.409523010253906
10768,258432,70.89457494,25,24.0,10238,258331,-24.112478256225586,0.0003,0.035622235387563705,0.2502431869506836,18.754314422607422
10772,258528,71.24393094,25,24.0,10242,258427,-24.17069435119629,0.0003,-0.07964745163917542,0.2507684528827667,19.133800506591797
10776,258624,71.26724817000002,25,24.0,10245,258523,-23.864627838134766,0.0003,-0.005378064699470997,0.2524067163467407,16.065473556518555
10780,258720,71.7875854,25,24.0,10249,258619,-24.567882537841797,0.0003,0.16781342029571533,0.25273168087005615,24.624359130859375
10784,258816,71.40181790999999,25,24.0,10252,258715,-21.98459243774414,0.0003,0.06056203320622444,0.25299930572509766,12.693507194519043
10788,258912,72.58415808999999,25,24.0,10255,258811,-25.273618698120117,0.0003,-0.05590327829122543,0.25406414270401,46.09507751464844
10792,259008,73.44584402,25,24.0,10259,258907,-17.948312759399414,0.0003,0.02813016250729561,0.25429078936576843,23.33993148803711
10796,259104,74.02469484,25,24.0,10262,259003,-21.891450881958008,0.0003,-0.23881065845489502,0.2529374063014984,10.133413314819336
10800,259200,73.30655726,25,24.0,10266,259099,-22.69559097290039,0.0003,0.07789663970470428,0.2518456280231476,21.949487686157227
10804,259296,74.09032792,25,24.0,10269,259195,-26.99721336364746,0.0003,-0.005245562642812729,0.2514103055000305,45.171207427978516
10808,259392,74.7237869,25,24.0,10273,259291,-27.736377716064453,0.0003,0.013487741351127625,0.250711053609848,17.985477447509766
10812,259488,75.40437605,25,24.0,10276,259387,-23.226552963256836,0.0003,0.11842767894268036,0.2521683871746063,43.72614669799805
10816,259584,76.14789850999999,25,24.0,10280,259483,-29.857616424560547,0.0003,0.007470305077731609,0.25133511424064636,16.069528579711914
10820,259680,77.07945176,25,24.0,10283,259579,-17.2114200592041,0.0003,-0.014318610541522503,0.2526129484176636,22.002124786376953
10824,259776,77.92454745,25,24.0,10287,259675,-24.162893295288086,0.0003,0.02256433293223381,0.2535548508167267,17.93962860107422
10828,259872,77.89364419,25,24.0,10290,259771,-21.84107208251953,0.0003,0.09258510917425156,0.25266239047050476,9.543495178222656
10832,259968,77.51414564,25,24.0,10293,259867,-23.53679656982422,0.0003,0.12603241205215454,0.2534215450286865,63.04138946533203
10836,260064,77.46878298,25,24.0,10297,259963,-18.898630142211914,0.0003,-0.2024565190076828,0.2534565031528473,52.513702392578125
10840,260160,78.05275892,25,24.0,10301,260059,-26.50904083251953,0.0003,-0.033653199672698975,0.25272122025489807,23.931217193603516
10844,260256,78.55460726999999,25,24.0,10304,260155,-26.628759384155273,0.0003,0.028023291379213333,0.251007616519928,11.711060523986816
10848,260352,79.11996214,25,24.0,10307,260251,-23.393123626708984,0.0003,-0.12841267883777618,0.25207439064979553,18.130399703979492
10852,260448,78.33586653,25,24.0,10311,260347,-22.66490364074707,0.0003,0.07270839810371399,0.25351423025131226,25.993064880371094
10856,260544,76.68593499,25,24.0,10314,260443,-21.940393447875977,0.0003,0.11640333384275436,0.2548586428165436,46.6732063293457
10860,260640,76.67337499000001,25,24.0,10318,260539,-28.096200942993164,0.0003,-0.08557656407356262,0.25634440779685974,63.82631301879883
10864,260736,76.38560122000001,25,24.0,10321,260635,-16.333654403686523,0.0003,0.00416939053684473,0.25471100211143494,26.586862564086914
10868,260832,74.53039677,25,24.0,10325,260731,-20.750244140625,0.0003,0.08013308048248291,0.2544509470462799,31.148555755615234
10872,260928,75.04048125,25,24.0,10328,260827,-21.984691619873047,0.0003,-0.10334233939647675,0.2551957666873932,14.559513092041016
10876,261024,75.26503072,25,24.0,10332,260923,-28.38704490661621,0.0003,0.15802815556526184,0.2530428171157837,36.36682891845703
10880,261120,74.70453668,25,24.0,10335,261019,-20.764911651611328,0.0003,0.02537538670003414,0.25271931290626526,27.538841247558594
10884,261216,75.17392348,25,24.0,10339,261115,-24.075239181518555,0.0003,-0.05987488478422165,0.2526729106903076,12.264992713928223
10888,261312,74.15055928,25,24.0,10342,261211,-22.56305694580078,0.0003,-0.08970221877098083,0.25319886207580566,28.757326126098633
10892,261408,73.07851386000002,25,24.0,10346,261307,-22.07988739013672,0.0003,0.023918837308883667,0.2541518211364746,28.475296020507812
10896,261504,73.06587669,25,24.0,10349,261403,-24.172473907470703,0.0003,0.15323957800865173,0.2545616924762726,45.65315246582031
10900,261600,72.99497392,25,24.0,10353,261499,-18.8636531829834,0.0003,0.0443466454744339,0.25489819049835205,12.215303421020508
10904,261696,72.15811865,25,24.0,10356,261595,-27.09945297241211,0.0003,0.0963500440120697,0.25531092286109924,25.09388542175293
10908,261792,71.59915243,25,24.0,10360,261691,-22.76513671875,0.0003,-0.11341090500354767,0.2534666061401367,51.840152740478516
10912,261888,70.69105937,25,24.0,10363,261787,-21.885581970214844,0.0003,0.10439793020486832,0.2526983916759491,19.620590209960938
10916,261984,69.98041192999999,25,24.0,10366,261883,-20.62722396850586,0.0003,-0.07290121912956238,0.2560218870639801,16.468505859375
10920,262080,70.00646893,25,24.0,10370,261979,-22.516624450683594,0.0003,0.04095173627138138,0.25620800256729126,23.805736541748047
10924,262176,69.72575291999999,25,24.0,10373,262075,-26.97878074645996,0.0003,0.07470087707042694,0.25582072138786316,16.49359893798828
10928,262272,70.85401497999999,25,24.0,10377,262171,-24.079998016357422,0.0003,-0.08479101210832596,0.25341731309890747,26.980083465576172
10932,262368,71.08428764,25,24.0,10381,262267,-24.877670288085938,0.0003,0.02728971093893051,0.2532748579978943,42.31761169433594
10936,262464,72.69555287000001,25,24.0,10384,262363,-24.99927520751953,0.0003,0.04352502524852753,0.2523408830165863,30.033432006835938
10940,262560,71.79211823,25,24.0,10387,262459,-20.66045570373535,0.0003,-0.11555594205856323,0.25284120440483093,20.954010009765625
10944,262656,73.41990082000001,25,24.0,10391,262555,-27.351255416870117,0.0003,-0.04565700143575668,0.2544662654399872,20.183841705322266
10948,262752,74.06009111,25,24.0,10395,262651,-24.61571502685547,0.0003,-0.03997964784502983,0.25352272391319275,65.23667907714844
10952,262848,75.0231231,25,24.0,10398,262747,-23.426212310791016,0.0003,-0.09066091477870941,0.25356531143188477,16.384313583374023
10956,262944,75.83285004,25,24.0,10402,262843,-21.691150665283203,0.0003,-0.015656959265470505,0.2554352581501007,17.620744705200195
10960,263040,78.10718246000002,25,24.0,10406,262939,-25.346351623535156,0.0003,-0.06202692538499832,0.25430750846862793,14.91016960144043
10964,263136,78.24359830000002,25,24.0,10409,263035,-24.3001708984375,0.0003,0.025367481634020805,0.25446024537086487,12.650012969970703
10968,263232,78.70345478,25,24.0,10413,263131,-22.107370376586914,0.0003,-0.029790662229061127,0.2541377544403076,15.119773864746094
10972,263328,78.58778876000001,25,24.0,10416,263227,-19.769805908203125,0.0003,-0.04809201881289482,0.2529190182685852,40.772857666015625
10976,263424,78.30602785,25,24.0,10420,263323,-19.329914093017578,0.0003,-0.1068769171833992,0.25360652804374695,27.9495849609375
10980,263520,77.93268520000001,25,24.0,10423,263419,-23.491859436035156,0.0003,0.019875209778547287,0.253619521856308,19.661148071289062
10984,263616,78.76153366,25,24.0,10426,263515,-21.386709213256836,0.0003,-0.028005534783005714,0.25318726897239685,58.693206787109375
10988,263712,78.56883629,25,24.0,10430,263611,-21.8623104095459,0.0003,-0.08408787101507187,0.2537549138069153,14.088929176330566
10992,263808,78.79999705,25,24.0,10433,263707,-24.080379486083984,0.0003,-0.0488811656832695,0.2519793212413788,16.653091430664062
10996,263904,78.84877474000001,25,24.0,10437,263803,-21.508859634399414,0.0003,0.04067530855536461,0.2509601414203644,30.77524757385254
11000,264000,79.37479623000002,25,24.0,10440,263899,-26.825881958007812,0.0003,0.11434314399957657,0.24813975393772125,18.45136260986328
11004,264096,79.35379822,25,24.0,10444,263995,-23.170551300048828,0.0003,-0.0009582508355379105,0.25120189785957336,24.490991592407227
11008,264192,79.64560936999999,25,24.0,10447,264091,-18.324621200561523,0.0003,-0.2034928947687149,0.25331008434295654,31.419387817382812
11012,264288,79.78691925,25,24.0,10451,264187,-20.390869140625,0.0003,-0.09783033281564713,0.25370001792907715,22.232913970947266
11016,264384,80.51732184000001,25,24.0,10454,264283,-24.120025634765625,0.0003,0.018473658710718155,0.25271862745285034,24.208526611328125
11020,264480,80.59678608,25,24.0,10458,264379,-27.458438873291016,0.0003,0.12573467195034027,0.25272080302238464,36.051673889160156
11024,264576,80.98990091999998,25,24.0,10461,264475,-24.779333114624023,0.0003,0.0801379606127739,0.250975638628006,20.21015167236328
11028,264672,80.12448214999999,25,24.0,10465,264571,-21.156543731689453,0.0003,-0.10068948566913605,0.2529471814632416,53.78007888793945
11032,264768,80.70501919999998,25,24.0,10468,264667,-21.00893783569336,0.0003,-0.105657659471035,0.2548312246799469,34.55746841430664
11036,264864,78.7097075,25,24.0,10472,264763,-27.908710479736328,0.0003,0.04263829067349434,0.2550033926963806,24.21009063720703
11040,264960,79.19753736000001,25,24.0,10475,264859,-25.664112091064453,0.0003,-0.04948718845844269,0.2520603537559509,26.289674758911133
11044,265056,77.38245349,25,24.0,10479,264955,-20.275279998779297,0.0003,-0.04846250265836716,0.25302422046661377,13.041958808898926
11048,265152,76.54285583,25,24.0,10482,265051,-19.54387664794922,0.0003,-0.03792886808514595,0.2523327171802521,7.584981441497803
11052,265248,75.54767787,25,24.0,10486,265147,-20.30480194091797,0.0003,-0.001728639006614685,0.25269392132759094,12.055503845214844
11056,265344,75.07586816,25,24.0,10489,265243,-22.85686492919922,0.0003,0.006793677806854248,0.25393614172935486,16.495880126953125
11060,265440,72.90342992,25,24.0,10493,265339,-22.36880874633789,0.0003,0.05686058849096298,0.2561272382736206,26.65207290649414
11064,265536,73.65952510999999,25,24.0,10496,265435,-23.541780471801758,0.0003,0.04631101340055466,0.2576540410518646,33.633792877197266
11068,265632,73.95352782,25,24.0,10500,265531,-22.558330535888672,0.0003,-0.136719211935997,0.2603417634963989,24.208030700683594
11072,265728,74.08849622000001,25,24.0,10503,265627,-25.00006103515625,0.0003,0.07433568686246872,0.2591029405593872,30.108924865722656
11076,265824,74.56814045000002,25,24.0,10507,265723,-19.417142868041992,0.0003,-0.0854387879371643,0.2600325047969818,28.40740966796875
11080,265920,76.59026579999998,25,24.0,10510,265819,-19.764610290527344,0.0003,-0.02864840067923069,0.25901585817337036,39.0335807800293
11084,266016,75.38174038,25,24.0,10514,265915,-23.878755569458008,0.0003,0.11918424814939499,0.2610223889350891,30.38714027404785
11088,266112,76.02631749,25,24.0,10517,266011,-25.56423568725586,0.0003,0.05461687594652176,0.2628372609615326,50.191497802734375
11092,266208,75.97325339,25,24.0,10521,266107,-24.50667953491211,0.0003,0.01926051825284958,0.261030912399292,23.035335540771484
11096,266304,75.79099097999999,25,24.0,10524,266203,-22.34604263305664,0.0003,0.06711219251155853,0.26080554723739624,11.690174102783203
11100,266400,75.85521586,25,24.0,10528,266299,-25.033798217773438,0.0003,-0.0013443715870380402,0.2621602714061737,15.550777435302734
11104,266496,76.39284484000001,25,24.0,10531,266395,-20.20105743408203,0.0003,-0.10825123637914658,0.2625337243080139,17.531513214111328
11108,266592,76.26640934,25,24.0,10535,266491,-21.56812286376953,0.0003,-0.13108162581920624,0.261470764875412,9.584545135498047
11112,266688,76.27409921999998,25,24.0,10538,266587,-25.03140640258789,0.0003,0.045988988131284714,0.259732723236084,54.03791046142578
11116,266784,77.00336166,25,24.0,10542,266683,-25.338958740234375,0.0003,0.016310859471559525,0.2600950002670288,30.519229888916016
11120,266880,76.43030372,25,24.0,10545,266779,-25.804737091064453,0.0003,-0.028719201683998108,0.25484034419059753,13.273170471191406
11124,266976,76.27540852,25,24.0,10549,266875,-21.276561737060547,0.0003,0.04700262099504471,0.253938764333725,11.96788501739502
11128,267072,76.1949487,25,24.0,10552,266971,-20.275245666503906,0.0003,-0.15444806218147278,0.2540295124053955,7.566387176513672
11132,267168,75.78351618999999,25,24.0,10556,267067,-22.249910354614258,0.0003,-0.11076036095619202,0.25324103236198425,14.958114624023438
11136,267264,76.8266307,25,24.0,10559,267163,-21.085500717163086,0.0003,-0.13033941388130188,0.2529352307319641,11.480950355529785
11140,267360,76.74033936999999,25,24.0,10563,267259,-23.309484481811523,0.0003,0.012438863515853882,0.2527099549770355,20.432506561279297
11144,267456,78.06197889,25,24.0,10566,267355,-20.3259220123291,0.0003,-0.10811068117618561,0.2538817822933197,20.464786529541016
11148,267552,78.68316143999999,25,24.0,10570,267451,-24.519142150878906,0.0003,0.042593829333782196,0.25509002804756165,22.56760025024414
11152,267648,79.31203188,25,24.0,10573,267547,-22.810331344604492,0.0003,0.05116980895400047,0.2552313804626465,17.598094940185547
11156,267744,79.28836899,25,24.0,10577,267643,-20.83661460876465,0.0003,0.006797332316637039,0.2532138228416443,14.688835144042969
11160,267840,79.79561170999999,25,24.0,10580,267739,-25.52780532836914,0.0003,-0.15163686871528625,0.25245994329452515,26.347129821777344
11164,267936,79.41284035999999,25,24.0,10584,267835,-22.367158889770508,0.0003,-0.07824106514453888,0.25383156538009644,28.666282653808594
11168,268032,79.37427426,25,24.0,10587,267931,-21.320636749267578,0.0003,0.09767889976501465,0.25567278265953064,24.42239761352539
11172,268128,79.79641188,25,24.0,10591,268027,-22.435998916625977,0.0003,-0.08573763817548752,0.2584390938282013,28.92884063720703
11176,268224,80.34230632,25,24.0,10594,268123,-21.480579376220703,0.0003,0.044214583933353424,0.25982755422592163,60.2757453918457
11180,268320,78.74651743999999,25,24.0,10598,268219,-22.271320343017578,0.0003,0.04556061327457428,0.2595438063144684,25.51441764831543
11184,268416,78.78613485,25,24.0,10601,268315,-22.356719970703125,0.0003,0.08419570326805115,0.2565053701400757,30.303237915039062
11188,268512,79.22052998,25,24.0,10605,268411,-19.85042381286621,0.0003,0.012975085526704788,0.2568715810775757,35.65264892578125
11192,268608,79.60930851999998,25,24.0,10608,268507,-22.522302627563477,0.0003,0.1975351721048355,0.25938719511032104,18.978734970092773
11196,268704,79.46557062,25,24.0,10612,268603,-20.77198028564453,0.0003,-0.033006612211465836,0.258420467376709,25.584178924560547
11200,268800,79.71055336,25,24.0,10615,268699,-17.204875946044922,0.0003,-0.010999483056366444,0.2583267092704773,36.18486022949219
11204,268896,79.42722278999999,25,24.0,10619,268795,-24.093772888183594,0.0003,0.04746673256158829,0.2562245726585388,26.871849060058594
11208,268992,80.3098508,25,24.0,10622,268891,-16.82603645324707,0.0003,-0.12628313899040222,0.2549441158771515,15.906051635742188
11212,269088,80.89744249000002,25,24.0,10626,268987,-22.358991622924805,0.0003,0.09656420350074768,0.25479352474212646,21.635028839111328
11216,269184,79.13307462,25,24.0,10630,269083,-19.527873992919922,0.0003,-0.08707119524478912,0.2547883689403534,45.99476623535156
11220,269280,78.67851071000001,25,24.0,10633,269179,-22.226438522338867,0.0003,-0.09314966946840286,0.2546828091144562,29.152687072753906
11224,269376,78.45554824000001,25,24.0,10637,269275,-19.13516616821289,0.0003,-0.004928341135382652,0.25308406352996826,28.4796199798584
11228,269472,79.85097010000001,25,24.0,10640,269371,-19.390844345092773,0.0003,0.05887860059738159,0.2546805143356323,17.930513381958008
11232,269568,79.41804023000002,25,24.0,10644,269467,-21.29825210571289,0.0003,-0.04283526912331581,0.25485607981681824,22.11429214477539
11236,269664,79.14666849,25,24.0,10647,269563,-20.0477237701416,0.0003,-0.23256410658359528,0.25448641180992126,32.59324645996094
11240,269760,79.35595685999999,25,24.0,10651,269659,-21.414548873901367,0.0003,0.038840971887111664,0.25391659140586853,23.338272094726562
11244,269856,78.49297503000001,25,24.0,10654,269755,-21.670087814331055,0.0003,-0.2382906675338745,0.25098201632499695,24.356525421142578
11248,269952,78.02671781999999,25,24.0,10658,269851,-23.57289695739746,0.0003,0.005917191505432129,0.24881917238235474,15.810047149658203
11252,270048,77.43908534999998,25,24.0,10661,269947,-20.268884658813477,0.0003,0.010899093002080917,0.24988660216331482,16.21287727355957
11256,270144,78.19725242999999,25,24.0,10665,270043,-19.97817039489746,0.0003,0.040317829698324203,0.25147777795791626,31.529476165771484
11260,270240,77.74652928000002,25,24.0,10668,270139,-24.009197235107422,0.0003,-0.043960511684417725,0.2543339431285858,35.02442169189453
11264,270336,77.49441719000001,25,24.0,10672,270235,-22.271408081054688,0.0003,0.0020524896681308746,0.2546054422855377,23.78068733215332
11268,270432,77.6136359,25,24.0,10675,270331,-21.9669132232666,0.0003,-0.12419373542070389,0.254034161567688,23.96078872680664
11272,270528,77.37904531999999,25,24.0,10679,270427,-15.477529525756836,0.0003,-0.05343979597091675,0.25148192048072815,16.6151123046875
11276,270624,76.66202347000001,25,24.0,10682,270523,-27.304706573486328,0.0003,0.054063715040683746,0.2522662281990051,43.27079772949219
11280,270720,76.48468018,25,24.0,10686,270619,-25.296998977661133,0.0003,0.04157492518424988,0.2534704804420471,35.929786682128906
11284,270816,76.32471378999999,25,24.0,10689,270715,-28.04730224609375,0.0003,-0.02432860992848873,0.2507350742816925,90.78285217285156
11288,270912,76.63784967999999,25,24.0,10692,270811,-20.254241943359375,0.0003,-0.07286430150270462,0.2502504289150238,16.117115020751953
11292,271008,76.59344362,25,24.0,10696,270907,-23.89548683166504,0.0003,0.05563589930534363,0.24813534319400787,27.280691146850586
11296,271104,76.47768811,25,24.0,10699,271003,-19.475553512573242,0.0003,0.024353433400392532,0.24868255853652954,22.137983322143555
11300,271200,75.82268392,25,24.0,10703,271099,-21.563440322875977,0.0003,-0.07570388913154602,0.2486659586429596,47.57830047607422
11304,271296,75.0798952,25,24.0,10707,271195,-19.036046981811523,0.0003,-0.13267943263053894,0.24973542988300323,17.628677368164062
11308,271392,75.40248310000001,25,24.0,10710,271291,-23.299636840820312,0.0003,0.06112569570541382,0.2517027258872986,16.72494888305664
11312,271488,74.90983212,25,24.0,10714,271387,-22.549911499023438,0.0003,-0.060173340141773224,0.2530965209007263,49.302791595458984
11316,271584,74.81391742,25,24.0,10717,271483,-20.857975006103516,0.0003,0.06871090829372406,0.2553756833076477,29.756397247314453
11320,271680,75.240507,25,24.0,10721,271579,-21.406551361083984,0.0003,0.016379162669181824,0.2571648061275482,33.961917877197266
11324,271776,75.82313255999999,25,24.0,10724,271675,-25.649843215942383,0.0003,0.1834137737751007,0.2574557065963745,25.000545501708984
11328,271872,75.29289788,25,24.0,10728,271771,-18.369665145874023,0.0003,0.04239717870950699,0.2568126916885376,16.0468692779541
11332,271968,76.47513647999999,25,24.0,10731,271867,-22.492385864257812,0.0003,0.020874440670013428,0.2562452256679535,9.688018798828125
11336,272064,75.68075904,25,24.0,10735,271963,-26.21353530883789,0.0003,0.04919854551553726,0.2576199173927307,23.13412857055664
11340,272160,75.15377819,25,24.0,10738,272059,-23.290569305419922,0.0003,-0.1078266054391861,0.2580737769603729,34.601654052734375
11344,272256,74.55771793,25,24.0,10742,272155,-17.599559783935547,0.0003,-0.11936111748218536,0.25643080472946167,39.237884521484375
11348,272352,75.34340055999998,25,24.0,10745,272251,-22.72170066833496,0.0003,-0.04721255972981453,0.25655218958854675,14.360818862915039
11352,272448,75.14779472999999,25,24.0,10749,272347,-22.262969970703125,0.0003,0.026879258453845978,0.2547091543674469,27.980159759521484
11356,272544,76.16439648,25,24.0,10752,272443,-19.719572067260742,0.0003,-0.08037669211626053,0.2519628703594208,16.67408561706543
11360,272640,76.03750081999999,25,24.0,10756,272539,-25.180809020996094,0.0003,0.00039313361048698425,0.2528536021709442,13.826992988586426
11364,272736,75.66545936,25,24.0,10759,272635,-20.933521270751953,0.0003,0.03368842601776123,0.25399744510650635,27.787172317504883
11368,272832,74.98953852,25,24.0,10763,272731,-21.995718002319336,0.0003,0.11449703574180603,0.2531949579715729,33.70508575439453
11372,272928,74.66408154999999,25,24.0,10766,272827,-19.898054122924805,0.0003,-0.1516527235507965,0.253991961479187,22.777772903442383
11376,273024,74.22963582999999,25,24.0,10770,272923,-22.17430877685547,0.0003,-0.055276259779930115,0.2570626139640808,19.42792510986328
11380,273120,74.29619781,25,24.0,10773,273019,-23.714935302734375,0.0003,0.06336577981710434,0.2564038932323456,17.6829833984375
11384,273216,74.72854793,25,24.0,10777,273115,-21.839380264282227,0.0003,0.1058228611946106,0.25650838017463684,50.57502746582031
11388,273312,74.45635326,25,24.0,10780,273211,-20.067493438720703,0.0003,0.03489937633275986,0.2589692175388336,107.70314025878906
11392,273408,74.83522998000001,25,24.0,10784,273307,-23.936954498291016,0.0003,0.09901351481676102,0.258248895406723,11.798030853271484
11396,273504,74.45903383,25,24.0,10787,273403,-23.901012420654297,0.0003,0.03831310570240021,0.2579025626182556,18.847434997558594
11400,273600,74.71218672,25,24.0,10791,273499,-26.492572784423828,0.0003,-0.04738452658057213,0.25930675864219666,21.594764709472656
11404,273696,74.53444427,25,24.0,10794,273595,-17.661727905273438,0.0003,-0.007608525454998016,0.2580223083496094,10.00030517578125
11408,273792,73.74539335,25,24.0,10797,273691,-22.911672592163086,0.0003,0.0035399682819843292,0.25917866826057434,29.89217758178711
11412,273888,74.19321959000001,25,24.0,10801,273787,-17.592464447021484,0.0003,0.1874740719795227,0.26090875267982483,42.56108474731445
11416,273984,75.07797036,25,24.0,10804,273883,-21.530975341796875,0.0003,-0.07823073863983154,0.26082491874694824,13.471267700195312
11420,274080,75.43691517,25,24.0,10808,273979,-27.778968811035156,0.0003,0.11890630424022675,0.2608828842639923,19.21552276611328
11424,274176,75.61644318,25,24.0,10811,274075,-23.300411224365234,0.0003,0.006904464215040207,0.260450154542923,11.97119140625
11428,274272,74.94937465,25,24.0,10815,274171,-22.95368766784668,0.0003,0.015789754688739777,0.26061734557151794,29.719524383544922
11432,274368,74.70215985,25,24.0,10818,274267,-22.086605072021484,0.0003,-0.1587296724319458,0.26083922386169434,30.655811309814453
11436,274464,76.19963973,25,24.0,10822,274363,-22.53120994567871,0.0003,0.034179218113422394,0.26096028089523315,32.50966262817383
11440,274560,76.93804822000001,25,24.0,10825,274459,-26.338197708129883,0.0003,0.04826982319355011,0.26040345430374146,19.92238998413086
11444,274656,77.46808218000001,25,24.0,10829,274555,-16.70247459411621,0.0003,-0.17033779621124268,0.26115983724594116,8.629645347595215
11448,274752,76.33051261,25,24.0,10832,274651,-25.902727127075195,0.0003,-0.0026546716690063477,0.2605378031730652,23.75963020324707
11452,274848,77.57565926000001,25,24.0,10836,274747,-21.269502639770508,0.0003,0.02174912393093109,0.25888681411743164,26.221324920654297
11456,274944,76.16953604000001,25,24.0,10839,274843,-24.845481872558594,0.0003,0.05879198759794235,0.25766870379447937,83.2969741821289
11460,275040,76.85543325,25,24.0,10843,274939,-21.63996696472168,0.0003,0.03825802728533745,0.25960415601730347,33.95455551147461
11464,275136,78.77277441000001,25,24.0,10846,275035,-25.152923583984375,0.0003,0.06086067855358124,0.2580733001232147,22.46424102783203
11468,275232,80.08203028,25,24.0,10850,275131,-22.542282104492188,0.0003,0.09147365391254425,0.2592698633670807,9.199410438537598
11472,275328,79.75043603,25,24.0,10853,275227,-21.92491912841797,0.0003,-0.05148456245660782,0.25702473521232605,16.900012969970703
11476,275424,80.27707942,25,24.0,10857,275323,-16.253660202026367,0.0003,-0.0836004912853241,0.2572885751724243,23.993343353271484
11480,275520,81.51560251999999,25,24.0,10860,275419,-23.035009384155273,0.0003,-0.021192334592342377,0.25673598051071167,39.16828155517578
11484,275616,81.19635190999999,25,24.0,10864,275515,-22.99274444580078,0.0003,0.06876727938652039,0.2560701370239258,19.816913604736328
11488,275712,81.47488941,25,24.0,10867,275611,-21.861665725708008,0.0003,0.019405517727136612,0.25646039843559265,25.532381057739258
11492,275808,81.40487727000001,25,24.0,10871,275707,-21.901578903198242,0.0003,-0.043471116572618484,0.2559300661087036,39.893733978271484
11496,275904,82.01130607,25,24.0,10874,275803,-24.6079158782959,0.0003,0.05629712715744972,0.2522956430912018,11.621936798095703
11500,276000,81.90991844999999,25,24.0,10878,275899,-20.007442474365234,0.0003,0.13258518278598785,0.25064778327941895,51.97361755371094
11504,276096,82.93521271000002,25,24.0,10881,275995,-26.671615600585938,0.0003,0.09675382077693939,0.25238940119743347,26.850622177124023
11508,276192,82.02482083000001,25,24.0,10885,276091,-25.92169952392578,0.0003,0.09949420392513275,0.25312039256095886,31.47740936279297
11512,276288,82.23082624,25,24.0,10888,276187,-21.65723991394043,0.0003,-0.06275182962417603,0.2520778477191925,15.835411071777344
11516,276384,81.36475168999999,25,24.0,10892,276283,-24.683408737182617,0.0003,0.0020133666694164276,0.25259989500045776,57.634986877441406
11520,276480,81.68404872999999,25,24.0,10895,276379,-20.93029022216797,0.0003,0.040951989591121674,0.25336745381355286,22.875396728515625
11524,276576,80.14237100999999,25,24.0,10899,276475,-28.273466110229492,0.0003,0.16395819187164307,0.2527656555175781,19.29975128173828
11528,276672,79.91671269,25,24.0,10902,276571,-21.569673538208008,0.0003,-0.08163892477750778,0.25526416301727295,35.82878112792969
11532,276768,78.02753901000001,25,24.0,10905,276667,-23.290388107299805,0.0003,-0.02064807340502739,0.25297486782073975,22.196245193481445
11536,276864,77.42042443000001,25,24.0,10909,276763,-19.977354049682617,0.0003,0.006075866520404816,0.25278833508491516,16.87590789794922
11540,276960,79.02678350000001,25,24.0,10912,276859,-21.514192581176758,0.0003,-0.07868048548698425,0.25292104482650757,35.49830627441406
11544,277056,79.21528001999998,25,24.0,10916,276955,-19.958614349365234,0.0003,-0.03964782878756523,0.2524005174636841,20.734615325927734
11548,277152,79.83078476,25,24.0,10919,277051,-23.847938537597656,0.0003,0.02009648084640503,0.25087296962738037,16.817974090576172
11552,277248,78.76485934000002,25,24.0,10923,277147,-23.033790588378906,0.0003,0.025953464210033417,0.25087353587150574,36.52141571044922
