#{"t_start": 1745789681.3433535, "env_id": "None"}
r,l,t
67.7808,24,654.21366
66.8016,24,654.233039
53.9856,24,654.252051
43.8768,24,654.272549
70.0416,24,654.289981
72.144,24,654.308353
72.8064,24,654.325904
21.168,24,654.345939
48.4848,24,654.363637
51.624,24,654.384982
48.96,24,654.403425
45.0864,24,654.425454
64.6128,24,654.445575
47.9808,24,654.477322
32.8608,24,654.507169
57.1104,24,654.527593
46.1232,24,654.552645
54.1008,24,654.57921
75.2976,24,654.632622
48.96,24,654.670204
52.7328,24,654.695948
39.7152,24,654.718831
55.4832,24,654.740405
50.6736,24,654.760488
54.072,24,654.777989
37.44,24,654.796808
39.7728,24,654.815112
61.632,24,654.835953
82.9584,24,654.856459
49.3488,24,654.873087
49.5216,24,654.890193
47.1456,24,654.908614
47.9376,24,654.924148
41.7456,24,654.942672
54.9936,24,654.970257
46.728,24,654.986828
52.128,24,655.00353
58.1184,24,655.020171
49.536,24,655.060176
61.632,24,655.079165
56.1744,24,655.110323
39.4992,24,655.140277
39.7152,24,655.171178
53.3232,24,655.193343
51.9552,24,655.219681
12.1104,24,655.247814
44.568,24,655.266913
41.616,24,655.285403
56.2608,24,655.305155
53.1936,24,655.32561
48.4848,24,655.344693
49.68,24,655.363489
69.264,24,655.383252
41.616,24,655.402125
68.9472,24,655.420856
54.2736,24,655.456984
38.664,24,655.476055
53.9856,24,655.502389
36.4896,24,655.57018
59.112,24,655.600761
37.44,24,655.622822
38.16,24,655.64238
46.7424,24,655.66952
47.9376,24,655.688671
55.7568,24,655.71052
49.0608,24,655.727909
68.9472,24,655.747286
38.088,24,655.766702
47.1312,24,655.785712
54.72,24,655.804267
54.4608,24,655.823173
48.1536,24,655.845385
44.0928,24,655.864532
9.144,24,655.883496
43.4448,24,655.902175
44.064,24,655.919159
54.7776,24,655.935863
41.4576,24,655.953799
79.9488,24,656.203499
47.6496,24,656.222399
35.1936,24,656.239504
48.4704,24,656.259515
45.936,24,656.282187
56.2608,24,656.303279
47.6208,24,656.324679
56.7936,24,656.344979
51.1632,24,656.366248
47.4768,24,656.385144
38.4624,24,656.404137
74.1888,24,656.423636
31.5936,24,656.444393
46.224,24,656.461021
53.3664,24,656.478114
87.696,24,656.495785
58.1328,24,656.512281
49.5216,24,656.529511
51.624,24,656.551863
45.5184,24,656.581029
41.4576,24,656.62036
53.9856,24,656.644431
53.424,24,656.666544
55.1952,24,656.687992
46.1232,24,656.712747
47.4768,24,656.737542
47.6352,24,656.75555
45.4464,24,656.773165
50.2992,24,656.79382
54.2736,24,656.813706
47.6208,24,656.831656
12.2544,24,656.850529
39.7152,24,656.867594
40.32,24,656.884676
49.3488,24,656.901594
54.5184,24,656.920223
47.8944,24,656.944282
65.7648,24,656.970753
49.1328,24,656.987786
44.8992,24,657.005207
55.5984,24,657.068648
56.736,24,657.094287
54.2736,24,657.123957
61.92,24,657.156431
56.16,24,657.183395
51.0768,24,657.203674
51.1632,24,657.224686
50.2992,24,657.243666
67.7808,24,657.261563
12.2544,24,657.278478
41.8752,24,657.299261
55.9296,24,657.325171
20.4336,24,657.344876
55.1232,24,657.362908
55.1952,24,657.381509
46.224,24,657.409669
44.1216,24,657.430224
55.7568,24,657.447232
79.9488,24,657.462811
10.08,24,657.479348
44.0928,24,657.517232
51.1632,24,657.533329
49.1328,24,657.55033
23.688,24,657.572654
49.68,24,657.594718
54.5184,24,657.619311
71.208,24,657.64356
60.9408,24,657.664369
42.1632,24,657.685385
56.2032,24,657.705826
53.3232,24,657.724422
46.9008,24,657.742933
44.064,24,657.762046
43.4448,24,657.779022
44.1216,24,657.796541
53.424,24,657.813223
56.1744,24,657.831965
43.2,24,657.848732
54.4608,24,657.867058
51.0912,24,657.8838
67.4208,24,657.92102
43.2,24,657.947695
44.568,24,657.967334
38.6352,24,657.984818
4.68,24,658.009872
55.4112,24,658.035679
53.1072,24,658.056715
75.2976,24,658.08528
25.4448,24,658.107151
65.7648,24,658.134722
55.4112,24,658.162446
53.28,24,658.187319
47.5344,24,658.203785
79.9488,24,658.220196
10.08,24,658.239744
53.712,24,658.256069
47.6208,24,658.272778
55.4112,24,658.289498
43.1856,24,658.310744
56.9232,24,658.332939
54.0,24,658.388199
62.3232,24,658.413696
58.2768,24,658.446997
23.688,24,658.471047
35.1936,24,658.495365
58.2768,24,658.516292
39.4992,24,658.534714
57.6,24,658.552714
79.9776,24,658.569822
64.9008,24,658.587084
58.1328,24,658.604583
52.848,24,658.628712
40.032,24,658.649774
44.1216,24,658.668162
41.976,24,658.694617
45.4464,24,658.719714
47.6208,24,658.739358
54.1008,24,658.770984
48.2256,24,658.804134
50.7456,24,658.83367
60.9408,24,658.87567
45.936,24,658.898287
47.1456,24,658.914545
48.4272,24,658.935219
84.384,24,658.959074
40.464,24,658.983528
41.7888,24,659.003284
46.08,24,659.027493
44.7264,24,659.045957
59.1984,24,659.064701
41.256,24,659.083048
53.424,24,659.102106
66.528,24,659.12893
65.2752,24,659.157175
42.912,24,659.189145
41.256,24,659.210747
61.632,24,659.230446
39.168,24,659.251205
66.1104,24,659.273529
47.9808,24,659.296224
43.2,24,659.342097
41.04,24,659.362589
73.44,24,659.382227
59.0112,24,659.405352
39.6432,24,659.431354
53.208,24,659.451354
55.728,24,659.476009
54.6768,24,659.497009
38.4624,24,659.515009
61.3872,24,659.537456
21.3264,24,659.556882
41.256,24,659.574276
61.8048,24,659.594871
43.8768,24,659.619081
44.064,24,659.636708
61.632,24,659.653427
44.568,24,659.669066
65.6928,24,659.692993
59.1984,24,659.73228
39.6432,24,659.779477
83.5056,24,659.853789
41.04,24,659.881021
47.6496,24,659.906147
47.6496,24,659.929536
46.728,24,659.950282
56.9376,24,659.97192
39.5568,24,659.989281
57.7728,24,660.007677
53.28,24,660.028317
44.5536,24,660.045212
83.5056,24,660.062512
53.28,24,660.080561
68.1408,24,660.099255
66.8016,24,660.121898
41.4576,24,660.157738
46.6848,24,660.190671
39.3264,24,660.210163
47.736,24,660.229238
26.0784,24,660.247186
10.08,24,660.26389
54.072,24,660.30593
37.5264,24,660.323535
55.1232,24,660.346194
41.832,24,660.367787
60.1632,24,660.39406
55.3824,24,660.413482
51.552,24,660.433826
83.952,24,660.460205
47.6496,24,660.483514
51.1632,24,660.50202
41.7312,24,660.5183
56.1744,24,660.534968
72.144,24,660.551597
56.16,24,660.568177
41.904,24,660.584657
44.5536,24,660.601226
60.4368,24,660.627615
46.6416,24,660.654147
36.648,24,660.686748
50.7456,24,660.711044
49.2768,24,660.753093
69.1344,24,660.772
55.4112,24,660.787462
44.7264,24,660.807329
45.1872,24,660.824634
56.9376,24,660.845545
52.416,24,660.866376
76.4784,24,660.886052
40.32,24,660.904051
40.464,24,660.92591
46.0944,24,660.94428
38.9232,24,660.963121
47.1456,24,660.97967
52.7328,24,660.996332
53.9856,24,661.021521
44.568,24,661.045728
51.7536,24,661.070479
47.6064,24,661.089576
57.7728,24,661.110525
47.5344,24,661.151866
62.3232,24,661.202913
56.7936,24,661.222033
41.7456,24,661.239597
55.1952,24,661.257096
53.9856,24,661.275288
41.616,24,661.298596
58.9968,24,661.318609
56.5632,24,661.34204
54.3168,24,661.362414
47.1312,24,661.383305
47.6352,24,661.399698
53.28,24,661.419179
39.5568,24,661.440808
70.0416,24,661.459731
51.624,24,661.47827
57.1968,24,661.504145
46.7424,24,661.523455
61.8048,24,661.542955
53.5392,24,661.560459
58.9968,24,661.579991
57.7728,24,661.646693
38.4192,24,661.669098
50.2992,24,661.688215
53.424,24,661.710219
90.9504,24,661.731508
68.1408,24,661.751849
56.1744,24,661.771088
55.9296,24,661.792243
70.0416,24,661.809793
34.0416,24,661.827079
82.7712,24,661.85196
79.9776,24,661.869668
56.1024,24,661.888788
67.5648,24,661.90489
47.1456,24,661.921634
44.8992,24,661.939481
72.144,24,661.965594
34.0416,24,661.983145
93.0672,24,662.000221
35.2368,24,662.016169
36.648,24,662.073026
50.688,24,662.099
58.1184,24,662.129452
43.6032,24,662.165316
47.6496,24,662.194807
53.28,24,662.213519
38.4192,24,662.233618
44.7264,24,662.253263
57.168,24,662.274644
34.3872,24,662.294422
87.4512,24,662.313138
67.5648,24,662.337365
103.2192,24,662.358162
65.1744,24,662.37541
44.064,24,662.39116
46.1088,24,662.415561
47.4768,24,662.44414
48.2256,24,662.4633
68.1408,24,662.486267
34.92,24,662.506163
54.6768,24,662.549112
69.1344,24,662.567698
56.2608,24,662.590142
48.2256,24,662.608326
55.4112,24,662.626776
44.9856,24,662.643318
34.92,24,662.664497
54.3168,24,662.685495
48.4704,24,662.703237
45.4464,24,662.722693
66.6,24,662.741737
52.416,24,662.758381
47.1456,24,662.778627
50.7456,24,662.799244
79.6752,24,662.816325
67.4208,24,662.840047
37.728,24,662.873064
55.4112,24,662.898469
56.376,24,662.91615
66.1104,24,662.943287
38.3184,24,662.989228
10.08,24,663.006141
47.52,24,663.025979
56.9232,24,663.048629
55.512,24,663.069999
45.1872,24,663.090824
83.736,24,663.109823
40.1472,24,663.14202
46.1088,24,663.177382
63.5904,24,663.199444
86.616,24,663.218977
53.2944,24,663.235776
67.4208,24,663.257521
71.208,24,663.274942
53.3664,24,663.293468
35.1936,24,663.313457
56.2608,24,663.333612
69.1344,24,663.352571
79.6752,24,663.3726
56.2752,24,663.39342
56.16,24,663.433493
48.4848,24,663.451957
67.4208,24,663.471914
55.3824,24,663.488853
69.1344,24,663.506986
53.8416,24,663.530295
49.0608,24,663.550327
57.744,24,663.575824
83.8944,24,663.603069
41.7888,24,663.628754
55.728,24,663.647145
50.2992,24,663.666285
60.9408,24,663.684817
37.5264,24,663.702576
74.7072,24,663.718552
40.32,24,663.736343
45.0,24,663.757426
53.9856,24,663.773967
61.416,24,663.790592
87.6096,24,663.806267
55.1232,24,663.870557
43.4448,24,663.896868
51.7104,24,663.913375
55.4832,24,663.930081
38.16,24,663.946658
49.0608,24,663.972318
57.024,24,663.993171
54.2736,24,664.012216
47.6352,24,664.03346
53.2368,24,664.051159
53.8416,24,664.066972
44.5536,24,664.083853
55.512,24,664.099752
56.2608,24,664.119995
83.8944,24,664.151138
39.5568,24,664.189648
51.408,24,664.214881
77.7168,24,664.233735
54.4608,24,664.250393
41.976,24,664.266924
61.632,24,664.305681
60.4368,24,664.321772
20.4336,24,664.343848
50.1264,24,664.360502
43.0992,24,664.377713
82.9872,24,664.39509
76.4784,24,664.416131
47.5344,24,664.433388
26.5392,24,664.451528
47.4768,24,664.46965
65.2752,24,664.48888
41.04,24,664.510233
90.9504,24,664.526109
79.2,24,664.545302
57.456,24,664.562892
53.8128,24,664.579632
60.2352,24,664.613659
62.9856,24,664.659256
64.4832,24,664.690747
64.6128,24,664.713655
68.9472,24,664.754487
53.3664,24,664.780472
43.6032,24,664.819067
59.3424,24,664.844003
54.5184,24,664.863221
31.5936,24,664.88937
21.168,24,664.911745
57.456,24,664.928257
58.9968,24,664.947989
44.7264,24,664.964876
69.8544,24,664.982528
69.1344,24,664.998949
39.528,24,665.015713
46.1088,24,665.035196
40.1472,24,665.065528
55.1952,24,665.088784
45.4464,24,665.107638
44.7264,24,665.132393
85.4496,24,665.156727
44.064,24,665.181333
49.3488,24,665.413239
64.2816,24,665.43389
72.0,24,665.470731
55.4112,24,665.497821
45.0,24,665.520218
69.8544,24,665.539842
39.168,24,665.562209
55.296,24,665.583246
59.0112,24,665.605539
50.0256,24,665.624503
46.3104,24,665.64146
33.1344,24,665.657974
49.2768,24,665.674472
48.96,24,665.694146
50.2992,24,665.719451
96.0336,24,665.747948
49.4352,24,665.765477
61.92,24,665.781192
47.1024,24,665.797833
55.3824,24,665.813669
36.4896,24,665.853936
33.1344,24,665.883979
86.616,24,665.90983
59.1984,24,665.932457
61.416,24,665.952237
51.408,24,665.974184
86.616,24,665.995586
31.5936,24,666.01407
74.1888,24,666.034771
53.9856,24,666.054377
83.952,24,666.072782
41.832,24,666.093918
79.9488,24,666.12372
53.28,24,666.154646
45.5184,24,666.187496
56.9376,24,666.209969
43.4448,24,666.234724
51.624,24,666.252726
44.0928,24,666.272982
41.7456,24,666.291309
43.7904,24,666.355875
32.8608,24,666.376849
37.8432,24,666.395222
49.9392,24,666.413227
54.2736,24,666.432434
43.6896,24,666.454842
66.6,24,666.472072
81.9936,24,666.489093
65.6928,24,666.509934
56.0448,24,666.52756
59.0112,24,666.544279
50.2848,24,666.561846
47.6064,24,666.57757
45.6912,24,666.593399
41.616,24,666.619664
69.8544,24,666.640279
53.9856,24,666.657762
59.8464,24,666.673636
51.9552,24,666.698932
51.1632,24,666.722688
87.696,24,666.784584
49.9392,24,666.804146
4.68,24,666.823663
50.2848,24,666.843197
12.1104,24,666.863366
51.5232,24,666.882891
49.68,24,666.904926
59.976,24,666.925051
46.08,24,666.942386
63.4464,24,666.966574
44.064,24,666.98813
56.0736,24,667.00547
41.832,24,667.026338
56.0736,24,667.043108
86.616,24,667.059681
43.2,24,667.080639
31.5936,24,667.103823
52.1712,24,667.126176
50.6736,24,667.151221
57.1968,24,667.183619
47.9376,24,667.225438
34.92,24,667.241998
41.616,24,667.260164
32.8608,24,667.277217
41.832,24,667.295888
54.0,24,667.315403
56.16,24,667.33948
38.3184,24,667.36283
56.1024,24,667.382018
77.7168,24,667.400711
49.0608,24,667.419332
46.9008,24,667.436652
46.1088,24,667.455646
54.9936,24,667.474187
59.8464,24,667.492685
42.1632,24,667.516713
39.8304,24,667.537847
43.4448,24,667.573472
44.1216,24,667.604015
57.456,24,667.64406
21.3264,24,667.690817
38.3184,24,667.711234
37.656,24,667.729795
42.912,24,667.747964
48.4848,24,667.768993
82.8576,24,667.791491
51.5088,24,667.810492
44.1216,24,667.832364
43.8768,24,667.853839
54.6192,24,667.873057
49.3488,24,667.891887
49.392,24,667.909375
58.1328,24,667.926668
82.7712,24,667.946241
76.4784,24,667.971664
62.3232,24,668.001
42.9408,24,668.032317
36.648,24,668.061649
40.32,24,668.084741
54.6768,24,668.103697
53.9856,24,668.174851
58.9968,24,668.207366
47.4768,24,668.226695
45.4464,24,668.247851
47.9376,24,668.271861
34.7904,24,668.290618
57.744,24,668.311026
47.1312,24,668.333648
96.0336,24,668.351286
43.4448,24,668.378404
32.8608,24,668.395884
53.1936,24,668.41279
40.464,24,668.429353
59.976,24,668.462075
38.4192,24,668.494331
49.68,24,668.519001
48.2256,24,668.548736
36.648,24,668.569279
51.9552,24,668.588938
12.2544,24,668.627674
41.832,24,668.676371
103.2192,24,668.706166
47.1456,24,668.731611
54.6192,24,668.751696
47.6208,24,668.775113
39.5568,24,668.796043
65.2752,24,668.822177
46.6416,24,668.850416
47.6352,24,668.871347
53.1072,24,668.891922
79.6752,24,668.911508
66.8016,24,668.934011
86.616,24,668.951949
51.0912,24,668.979295
54.8352,24,668.999248
45.1872,24,669.015376
51.5088,24,669.032629
53.2944,24,669.048256
53.712,24,669.065077
85.4496,24,669.083332
76.4784,24,669.170731
12.2544,24,669.200696
67.4208,24,669.222416
46.0944,24,669.245557
33.1344,24,669.265138
56.2752,24,669.28652
43.4448,24,669.308222
38.8368,24,669.333343
86.616,24,669.351604
49.9392,24,669.369264
53.8128,24,669.386166
50.1264,24,669.402902
44.5536,24,669.418343
85.4496,24,669.435327
56.7504,24,669.451819
75.2976,24,669.487235
53.208,24,669.526679
49.68,24,669.557519
48.4272,24,669.580693
38.16,24,669.600889
47.6208,24,669.656524
41.7312,24,669.675139
47.6208,24,669.691923
54.2736,24,669.709271
70.0416,24,669.727594
59.0112,24,669.746728
53.712,24,669.764236
38.3184,24,669.784268
53.9568,24,669.804267
61.488,24,669.82506
53.28,24,669.844081
53.1936,24,669.862368
38.4624,24,669.891092
48.0096,24,669.910995
96.0336,24,669.929484
46.1088,24,669.949077
53.28,24,669.98323
39.7728,24,670.014771
54.2736,24,670.055032
57.7728,24,670.078084
63.6192,24,670.163461
39.4992,24,670.193266
65.6928,24,670.216548
51.0768,24,670.237791
51.5088,24,670.255941
55.1232,24,670.276095
38.9376,24,670.29835
65.2752,24,670.317603
45.576,24,670.338508
54.5184,24,670.358183
56.5632,24,670.376632
38.16,24,670.396722
82.9584,24,670.42072
92.0592,24,670.438374
41.7456,24,670.462715
53.712,24,670.486311
64.2816,24,670.503227
55.1952,24,670.523459
49.0608,24,670.544514
47.8944,24,670.56281
53.1936,24,670.611793
56.9232,24,670.63259
46.1232,24,670.658578
50.2992,24,670.679986
44.568,24,670.697617
69.264,24,670.718917
41.7312,24,670.736792
12.2544,24,670.756165
53.9856,24,670.777485
48.4272,24,670.796067
46.7568,24,670.81254
65.1744,24,670.831835
47.6352,24,670.848993
56.9376,24,670.864868
57.1104,24,670.881922
56.376,24,670.92158
54.2736,24,670.967215
48.4704,24,670.997915
58.1328,24,671.018996
38.088,24,671.036787
65.1744,24,671.089133
55.512,24,671.1055
54.432,24,671.142442
45.4464,24,671.174767
41.7456,24,671.198848
47.6496,24,671.216801
46.7568,24,671.236392
61.416,24,671.254421
37.656,24,671.276082
65.6928,24,671.296181
61.8048,24,671.320973
53.8848,24,671.341094
83.952,24,671.359601
41.7312,24,671.381515
48.1536,24,671.400299
46.872,24,671.417093
47.5344,24,671.433573
43.7904,24,671.452776
43.4448,24,671.469184
40.32,24,671.503305
45.936,24,671.543077
60.84,24,671.560328
51.0912,24,671.577914
53.28,24,671.594509
38.16,24,671.634768
10.08,24,671.656956
65.2752,24,671.686643
90.9504,24,671.708505
61.4448,24,671.727732
61.8048,24,671.745256
45.576,24,671.765309
53.1936,24,671.783123
44.0928,24,671.806173
51.5088,24,671.824875
75.2976,24,671.843754
68.9472,24,671.860657
66.528,24,671.877367
83.736,24,671.908604
21.3264,24,671.92653
38.8368,24,671.94408
55.1232,24,672.00491
44.064,24,672.028492
96.0336,24,672.054075
77.7168,24,672.074418
69.8544,24,672.092321
53.424,24,672.11081
48.8448,24,672.137995
64.9008,24,672.171023
76.4784,24,672.195432
50.6736,24,672.212887
44.0928,24,672.229304
55.5984,24,672.25003
46.1088,24,672.271377
53.1072,24,672.287807
49.392,24,672.30369
47.6496,24,672.32131
48.2256,24,672.341965
42.9552,24,672.359354
61.632,24,672.375601
44.064,24,672.391909
41.2416,24,672.432426
48.0096,24,672.449401
55.7568,24,672.470973
61.416,24,672.496711
21.168,24,672.515217
56.9232,24,672.533114
83.5056,24,672.556031
34.3872,24,672.574049
92.0592,24,672.591858
46.6848,24,672.614781
48.96,24,672.638165
36.648,24,672.658923
26.0784,24,672.675231
74.7072,24,672.694403
49.6224,24,672.715592
54.9936,24,672.733718
34.0416,24,672.751746
41.904,24,672.767626
47.6064,24,672.786412
55.1952,24,672.8043
32.8608,24,672.866302
72.144,24,672.894604
41.256,24,672.924077
37.656,24,672.942415
55.728,24,672.95888
41.4576,24,672.985886
17.6832,24,673.015756
47.6208,24,673.037293
61.416,24,673.057396
83.8944,24,673.07706
46.7424,24,673.093605
64.6128,24,673.110763
54.2736,24,673.144577
55.9296,24,673.189441
47.6496,24,673.212423
58.1184,24,673.231263
31.5936,24,673.248083
38.6352,24,673.264513
4.68,24,673.286739
74.1888,24,673.323233
56.7936,24,673.382263
56.9232,24,673.40408
48.1536,24,673.42372
12.1104,24,673.442841
47.88,24,673.469393
40.0176,24,673.486818
65.6928,24,673.506843
56.9376,24,673.525424
33.5952,24,673.546606
51.0912,24,673.564522
47.4768,24,673.58228
62.3232,24,673.601115
21.168,24,673.621438
56.1024,24,673.639053
55.4112,24,673.656867
54.2736,24,673.674752
26.0784,24,673.691935
36.648,24,673.707832
38.9232,24,673.724541
69.264,24,673.740457
67.7232,24,673.777895
44.0928,24,673.794968
53.712,24,673.815262
42.912,24,673.847238
39.5712,24,673.86937
43.8768,24,673.887061
55.3824,24,673.912168
52.5888,24,673.931568
56.9376,24,673.949566
69.8544,24,673.967232
41.976,24,673.986924
40.1472,24,674.003955
26.5392,24,674.02171
92.88,24,674.038503
46.7568,24,674.055993
47.1312,24,674.07671
55.5984,24,674.106573
45.4464,24,674.147993
43.7904,24,674.179657
46.9008,24,674.204463
48.8448,24,674.249881
35.0496,24,674.272774
38.088,24,674.297127
43.6896,24,674.320279
39.5712,24,674.343718
46.224,24,674.361957
34.3872,24,674.384031
48.96,24,674.404402
38.9232,24,674.428561
54.6192,24,674.446956
54.6192,24,674.468046
37.5264,24,674.487665
54.072,24,674.507936
63.6336,24,674.525961
34.3872,24,674.545589
46.7568,24,674.564417
64.9008,24,674.580948
56.2032,24,674.603311
53.8848,24,674.622619
54.4608,24,674.640542
53.9856,24,674.881958
53.712,24,674.915918
57.1104,24,674.943957
39.5712,24,674.971486
48.8448,24,674.996609
55.5984,24,675.02824
57.9888,24,675.052057
54.0,24,675.073541
47.4768,24,675.092025
54.7776,24,675.10984
46.9008,24,675.144351
64.2816,24,675.172217
45.5184,24,675.196665
51.552,24,675.214978
47.0304,24,675.230683
56.2752,24,675.247295
52.1712,24,675.263114
79.9488,24,675.279743
81.9936,24,675.296647
34.92,24,675.31321
68.9472,24,675.366922
48.1536,24,675.386626
51.1632,24,675.404197
39.168,24,675.42018
47.6496,24,675.438098
32.8608,24,675.45741
79.6752,24,675.474437
47.736,24,675.494912
42.912,24,675.519316
46.1088,24,675.537511
81.9936,24,675.553864
57.7728,24,675.570373
41.7456,24,675.59421
47.9808,24,675.619421
54.2736,24,675.637262
38.088,24,675.657559
71.208,24,675.685815
56.376,24,675.729269
48.96,24,675.764955
31.5936,24,675.794048
92.88,24,675.849159
63.6192,24,675.872226
59.112,24,675.894271
47.9808,24,675.91627
50.2848,24,675.93653
43.8768,24,675.958793
56.376,24,675.977535
60.84,24,676.00037
79.6752,24,676.019983
60.1632,24,676.037741
35.1936,24,676.054273
45.4464,24,676.071575
67.4208,24,676.088315
61.3872,24,676.116654
86.616,24,676.153178
55.1952,24,676.191288
57.0096,24,676.217226
39.3264,24,676.236841
71.208,24,676.25564
53.28,24,676.272044
39.6432,24,676.313923
53.8416,24,676.336663
52.1712,24,676.357023
103.2192,24,676.383039
42.1632,24,676.40344
38.3184,24,676.421765
83.736,24,676.439015
55.9296,24,676.4572
49.1328,24,676.475226
44.5536,24,676.495302
52.128,24,676.516238
93.0672,24,676.535217
55.296,24,676.552642
83.736,24,676.569415
40.032,24,676.589715
55.9296,24,676.618222
47.6352,24,676.654592
47.1312,24,676.678715
23.688,24,676.6972
60.4368,24,676.715008
56.736,24,676.752354
64.9008,24,676.775907
57.456,24,676.804913
12.2544,24,676.828536
38.6352,24,676.847536
56.736,24,676.868785
54.3168,24,676.888879
21.6,24,676.90591
59.112,24,676.923912
47.1456,24,676.941385
50.0256,24,676.957504
54.2736,24,676.974336
49.392,24,676.991184
41.7312,24,677.009126
40.0176,24,677.03401
47.6208,24,677.052722
57.9888,24,677.068528
57.168,24,677.090836
53.208,24,677.112032
72.144,24,677.142164
44.064,24,677.191375
39.3264,24,677.219005
39.6432,24,677.240255
53.9856,24,677.263269
26.5392,24,677.282881
93.0672,24,677.305156
41.7312,24,677.329935
39.8304,24,677.350449
57.6288,24,677.370666
55.7568,24,677.387861
38.16,24,677.405393
23.688,24,677.423249
45.936,24,677.43906
35.2368,24,677.463149
58.1328,24,677.487115
45.936,24,677.507356
59.3424,24,677.529488
67.7232,24,677.547824
44.0928,24,677.564786
68.9472,24,677.580337
41.7456,24,677.623091
38.3184,24,677.660894
56.5632,24,677.693504
56.2608,24,677.720323
36.648,24,677.742054
39.8304,24,677.76065
65.2752,24,677.778454
55.296,24,677.797876
38.664,24,677.818493
47.8944,24,677.841599
42.9408,24,677.864515
55.728,24,677.881386
46.6848,24,677.897883
50.6736,24,677.920751
49.3488,24,677.936383
58.9968,24,677.952841
43.7904,24,677.969619
53.2368,24,677.986196
68.2416,24,678.002738
56.2608,24,678.026092
83.5056,24,678.06416
93.0672,24,678.0821
41.7312,24,678.098529
50.0256,24,678.133209
70.0416,24,678.163159
12.2544,24,678.197875
43.1856,24,678.221895
56.7936,24,678.243739
39.528,24,678.262581
55.1952,24,678.28289
59.0112,24,678.303173
57.1104,24,678.324796
49.2768,24,678.344612
39.5712,24,678.36099
39.5568,24,678.381282
47.9808,24,678.401805
54.6768,24,678.420583
40.1472,24,678.439881
39.5568,24,678.456583
45.4176,24,678.473209
64.9008,24,678.539039
42.8832,24,678.56932
49.536,24,678.591322
103.2192,24,678.609323
45.4176,24,678.63153
56.9232,24,678.661839
50.6736,24,678.702292
68.9472,24,678.732646
44.0928,24,678.760288
50.7456,24,678.780883
53.9568,24,678.797328
57.744,24,678.814884
40.32,24,678.838917
52.848,24,678.858198
63.6192,24,678.884631
79.9488,24,678.908675
86.616,24,678.926884
64.6128,24,678.943901
34.7904,24,678.961603
57.6,24,678.977871
59.0112,24,679.018077
39.168,24,679.035077
47.5344,24,679.050318
46.656,24,679.072139
60.9408,24,679.103455
73.44,24,679.134311
51.0768,24,679.167951
47.6208,24,679.197998
51.624,24,679.215508
57.0096,24,679.237158
63.4464,24,679.258338
87.696,24,679.278841
48.4272,24,679.296634
42.912,24,679.313128
49.2768,24,679.335217
45.2736,24,679.354434
60.9408,24,679.376919
52.128,24,679.396502
58.2768,24,679.414463
55.4112,24,679.432249
74.1888,24,679.507598
35.2368,24,679.53184
41.7456,24,679.548974
66.8016,24,679.570917
57.744,24,679.588194
41.7312,24,679.605505
53.8128,24,679.628728
41.976,24,679.648804
60.2352,24,679.666808
37.728,24,679.684352
54.0,24,679.702853
47.8944,24,679.729969
56.1024,24,679.750781
58.1328,24,679.777652
47.1456,24,679.800216
50.6736,24,679.818998
55.1952,24,679.838702
57.6288,24,679.857
64.9008,24,679.873673
53.9856,24,679.890425
41.616,24,679.928159
90.9504,24,679.944166
57.6288,24,679.960167
46.08,24,679.979536
40.0176,24,680.007974
51.1632,24,680.032752
54.9936,24,680.052122
51.408,24,680.071126
53.28,24,680.092361
44.568,24,680.110494
53.2944,24,680.13071
40.0176,24,680.161
93.0672,24,680.189614
54.2736,24,680.211873
43.1856,24,680.229806
76.4784,24,680.254732
9.144,24,680.277662
56.0736,24,680.296576
44.6112,24,680.313655
38.088,24,680.332453
40.32,24,680.377061
56.376,24,680.399284
55.4112,24,680.418469
54.3168,24,680.436055
51.1632,24,680.468514
47.6208,24,680.504404
58.1184,24,680.531296
47.1456,24,680.554084
62.3232,24,680.572724
23.688,24,680.5896
47.736,24,680.607365
74.1888,24,680.623077
53.2944,24,680.640036
56.1024,24,680.656435
92.0592,24,680.673058
39.5712,24,680.68865
59.0112,24,680.705612
46.0944,24,680.721311
57.0096,24,680.738811
9.144,24,680.758536
59.112,24,680.822713
49.4352,24,680.850925
51.9552,24,680.872567
49.5216,24,680.892866
71.208,24,680.911935
59.1984,24,680.93605
38.9232,24,680.959667
47.1024,24,680.984135
21.168,24,681.003977
39.3264,24,681.020526
46.6848,24,681.040866
77.7168,24,681.06089
87.696,24,681.077976
92.88,24,681.097597
55.4112,24,681.123284
66.528,24,681.14995
42.1632,24,681.175623
57.456,24,681.204508
49.0608,24,681.223442
50.2848,24,681.240197
39.6432,24,681.279487
53.2368,24,681.297233
46.1088,24,681.313714
54.432,24,681.333594
65.952,24,681.355769
73.44,24,681.375186
34.92,24,681.399339
53.1936,24,681.422398
63.4464,24,681.444015
46.656,24,681.466509
83.5056,24,681.48319
79.2,24,681.50472
34.92,24,681.521723
48.4848,24,681.538719
56.16,24,681.554573
54.5184,24,681.571092
49.1328,24,681.592656
55.4112,24,681.636042
54.72,24,681.681531
66.528,24,681.717806
43.8768,24,681.789291
47.9376,24,681.816139
46.728,24,681.841915
46.6416,24,681.860537
55.512,24,681.880672
49.3488,24,681.898922
33.1344,24,681.922924
58.1328,24,681.944613
58.1328,24,681.967139
45.4464,24,681.983658
41.7312,24,682.005906
51.624,24,682.026037
48.4848,24,682.051586
